,Condition,List,GenderRating,Name,Prompt,Male,Female,Other,Likeable,Accomplished,Important,SubjID,SubjGenderMale
7206,full,3B,5.86,Elisha Moore,politics,0,1,0,3,2,1,Exp4_P894,1
7207,full,3B,3.75,Quinn Parker,sports,1,0,0,3,1,3,Exp4_P894,1
7208,full,3B,6.78,Rebecca Wright,meals,0,1,0,2,2,1,Exp4_P894,1
7209,full,3B,4.34,Riley Cook,science,1,0,0,3,1,1,Exp4_P894,1
7210,full,3B,2.41,Tommie Smith,album,1,0,0,5,1,3,Exp4_P894,1
7211,full,1C,6.24,Ashley Cook,book,0,1,0,1,1,1,Exp4_P937,0
7212,full,1C,2.61,Emerson Moore,meals,0,1,0,1,1,1,Exp4_P937,0
7213,full,1C,6.82,Emily Ward,album,0,1,0,1,1,1,Exp4_P937,0
7214,full,1C,5.34,Jackie Turner,animals,0,1,0,1,1,1,Exp4_P937,0
7215,full,1C,1.28,James Green,science,1,0,0,1,1,1,Exp4_P937,0
7216,full,1C,4.39,Jessie Brooks,sports,1,0,0,1,1,1,Exp4_P937,0
7217,full,1C,3.87,Reese King,politics,1,0,0,3,3,3,Exp4_P937,0
7218,full,3B,5.22,Blair Hill,book,0,1,0,2,4,3,Exp4_P1198,1
7219,full,3B,1.24,Brian King,animals,1,0,0,2,3,2,Exp4_P1198,1
7220,full,3B,5.86,Elisha Moore,politics,0,1,0,4,5,5,Exp4_P1198,1
7221,full,3B,3.75,Quinn Parker,sports,1,0,0,3,3,4,Exp4_P1198,1
7222,full,3B,6.78,Rebecca Wright,meals,0,1,0,2,3,2,Exp4_P1198,1
7223,full,3B,4.34,Riley Cook,science,1,0,0,4,4,5,Exp4_P1198,1
7224,full,3B,2.41,Tommie Smith,album,1,0,0,5,6,6,Exp4_P1198,1
7225,full,2C,6.24,Ashley Walker,science,0,0,1,4,1,1,Exp4_P1016,0
7226,full,2C,2.61,Emerson Green,sports,0,0,1,4,1,2,Exp4_P1016,0
7227,full,2C,6.82,Emily Baker,animals,0,0,1,1,1,1,Exp4_P1016,0
7228,full,2C,5.34,Jackie White,meals,0,0,1,1,2,1,Exp4_P1016,0
7229,full,2C,1.28,James Miller,politics,0,0,1,2,2,2,Exp4_P1016,0
7230,full,2C,4.39,Jessie Cook,book,0,0,1,4,2,4,Exp4_P1016,0
7231,full,2C,3.87,Reese Parker,album,0,0,1,4,4,4,Exp4_P1016,0
7232,full,1C,6.24,Ashley Cook,book,0,1,0,2,4,5,Exp4_P877,1
7233,full,1C,2.61,Emerson Moore,meals,1,0,0,2,1,1,Exp4_P877,1
7234,full,1C,6.82,Emily Ward,album,0,1,0,2,2,6,Exp4_P877,1
7235,full,1C,5.34,Jackie Turner,animals,0,1,0,2,1,1,Exp4_P877,1
7236,full,1C,1.28,James Green,science,1,0,0,2,2,1,Exp4_P877,1
7237,full,1C,4.39,Jessie Brooks,sports,0,1,0,4,2,6,Exp4_P877,1
7238,full,1C,3.87,Reese King,politics,1,0,0,2,6,4,Exp4_P877,1
7239,full,1B,5.22,Blair Campbell,politics,0,1,0,2,3,4,Exp4_P913,0
7240,full,1B,1.24,Brian Walker,sports,1,0,0,3,2,3,Exp4_P913,0
7241,full,1B,5.86,Elisha Collins,album,0,1,0,2,1,3,Exp4_P913,0
7242,full,1B,3.75,Quinn Young,book,1,0,0,2,3,3,Exp4_P913,0
7243,full,1B,6.78,Rebecca Bell,animals,0,1,0,2,2,2,Exp4_P913,0
7244,full,1B,4.34,Riley Hill,meals,0,1,0,2,1,1,Exp4_P913,0
7245,full,1B,2.41,Tommie Brown,science,1,0,0,3,3,3,Exp4_P913,0
7246,full,3B,5.22,Blair Hill,book,0,1,0,4,1,3,Exp4_P847,1
7247,full,3B,1.24,Brian King,animals,1,0,0,1,1,1,Exp4_P847,1
7248,full,3B,5.86,Elisha Moore,politics,0,1,0,4,2,2,Exp4_P847,1
7249,full,3B,3.75,Quinn Parker,sports,1,0,0,2,1,2,Exp4_P847,1
7250,full,3B,6.78,Rebecca Wright,meals,0,1,0,1,1,1,Exp4_P847,1
7251,full,3B,4.34,Riley Cook,science,0,1,0,2,2,2,Exp4_P847,1
7252,full,3B,2.41,Tommie Smith,album,0,1,0,4,2,2,Exp4_P847,1
7253,full,1B,5.22,Blair Campbell,politics,1,0,0,7,7,7,Exp4_P1069,1
7254,full,1B,1.24,Brian Walker,sports,1,0,0,4,2,4,Exp4_P1069,1
7255,full,1B,5.86,Elisha Collins,album,0,1,0,2,4,4,Exp4_P1069,1
7256,full,1B,3.75,Quinn Young,book,1,0,0,4,2,4,Exp4_P1069,1
7257,full,1B,6.78,Rebecca Bell,animals,0,1,0,2,2,2,Exp4_P1069,1
7258,full,1B,4.34,Riley Hill,meals,1,0,0,2,2,2,Exp4_P1069,1
7259,full,1B,2.41,Tommie Brown,science,1,0,0,2,2,2,Exp4_P1069,1
7260,full,3A,2.12,Chris Young,politics,1,0,0,2,2,1,Exp4_P875,1
7261,full,3A,5.59,Jodie Cooper,sports,0,1,0,2,1,2,Exp4_P875,1
7262,full,3A,4.73,Kerry Bell,animals,0,1,0,3,2,3,Exp4_P875,1
7263,full,3A,6.73,Mary Collins,album,0,1,0,2,1,1,Exp4_P875,1
7264,full,3A,1.21,Matthew Brown,science,1,0,0,2,2,2,Exp4_P875,1
7265,full,3A,3.61,Stevie Ward,meals,0,1,0,1,2,2,Exp4_P875,1
7266,full,3A,4.22,Taylor Miller,book,1,0,0,1,2,2,Exp4_P875,1
7267,full,3B,5.22,Blair Hill,book,0,1,0,1,1,1,Exp4_P1082,0
7268,full,3B,1.24,Brian King,animals,1,0,0,1,1,1,Exp4_P1082,0
7269,full,3B,5.86,Elisha Moore,politics,0,1,0,1,1,1,Exp4_P1082,0
7270,full,3B,3.75,Quinn Parker,sports,1,0,0,1,1,1,Exp4_P1082,0
7271,full,3B,6.78,Rebecca Wright,meals,0,1,0,1,1,1,Exp4_P1082,0
7272,full,3B,4.34,Riley Cook,science,1,0,0,1,1,1,Exp4_P1082,0
7273,full,3B,2.41,Tommie Smith,album,1,0,0,1,1,4,Exp4_P1082,0
7274,full,3A,2.12,Chris Young,politics,1,0,0,2,2,3,Exp4_P1055,1
7275,full,3A,5.59,Jodie Cooper,sports,0,1,0,2,1,3,Exp4_P1055,1
7276,full,3A,4.73,Kerry Bell,animals,0,1,0,2,3,5,Exp4_P1055,1
7277,full,3A,6.73,Mary Collins,album,1,0,0,1,2,2,Exp4_P1055,1
7278,full,3A,1.21,Matthew Brown,science,0,1,0,4,2,4,Exp4_P1055,1
7279,full,3A,3.61,Stevie Ward,meals,1,0,0,2,3,4,Exp4_P1055,1
7280,full,3A,4.22,Taylor Miller,book,0,1,0,3,2,4,Exp4_P1055,1
7281,full,2B,5.22,Blair Young,animals,0,1,0,3,4,4,Exp4_P1212,NA
7282,full,2B,1.24,Brian Wright,science,1,0,0,5,4,6,Exp4_P1212,NA
7283,full,2B,5.86,Elisha Bell,book,0,1,0,2,4,3,Exp4_P1212,NA
7284,full,2B,3.75,Quinn Brooks,politics,1,0,0,4,4,4,Exp4_P1212,NA
7285,full,2B,6.78,Rebecca King,album,0,1,0,6,2,6,Exp4_P1212,NA
7286,full,2B,4.34,Riley Campbell,sports,1,0,0,6,1,7,Exp4_P1212,NA
7287,full,2B,2.41,Tommie Hill,meals,1,0,0,2,3,2,Exp4_P1212,NA
7288,full,1A,2.12,Chris Miller,science,1,0,0,2,2,2,Exp4_P858,1
7289,full,1A,5.59,Jodie Parker,book,1,0,0,3,3,3,Exp4_P858,1
7290,full,1A,4.73,Kerry Baker,album,1,0,0,4,4,4,Exp4_P858,1
7291,full,1A,6.73,Mary Cooper,sports,1,0,0,3,1,2,Exp4_P858,1
7292,full,1A,1.21,Matthew Smith,animals,1,0,0,2,1,1,Exp4_P858,1
7293,full,1A,3.61,Stevie White,politics,1,0,0,2,1,2,Exp4_P858,1
7294,full,1A,4.22,Taylor Wright,meals,1,0,0,3,2,2,Exp4_P858,1
7295,full,1A,2.12,Chris Miller,science,1,0,0,1,1,1,Exp4_P995,0
7296,full,1A,5.59,Jodie Parker,book,0,1,0,1,1,1,Exp4_P995,0
7297,full,1A,4.73,Kerry Baker,album,0,1,0,1,1,1,Exp4_P995,0
7298,full,1A,6.73,Mary Cooper,sports,0,1,0,1,1,1,Exp4_P995,0
7299,full,1A,1.21,Matthew Smith,animals,1,0,0,1,1,1,Exp4_P995,0
7300,full,1A,3.61,Stevie White,politics,1,0,0,1,1,1,Exp4_P995,0
7301,full,1A,4.22,Taylor Wright,meals,0,1,0,1,1,1,Exp4_P995,0
7302,full,2A,2.12,Chris Collins,meals,0,1,0,6,6,5,Exp4_P1253,0
7303,full,2A,5.59,Jodie Ward,animals,1,0,0,6,6,3,Exp4_P1253,0
7304,full,2A,4.73,Kerry Moore,book,0,1,0,6,6,4,Exp4_P1253,0
7305,full,2A,6.73,Mary Brown,politics,1,0,0,6,5,7,Exp4_P1253,0
7306,full,2A,1.21,Matthew Turner,album,1,0,0,7,3,6,Exp4_P1253,0
7307,full,2A,3.61,Stevie Cooper,science,1,0,0,5,5,6,Exp4_P1253,0
7308,full,2A,4.22,Taylor Smith,sports,1,0,0,6,3,6,Exp4_P1253,0
7309,full,2A,2.12,Chris Collins,meals,1,0,0,1,2,1,Exp4_P1023,0
7310,full,2A,5.59,Jodie Ward,animals,0,1,0,1,2,1,Exp4_P1023,0
7311,full,2A,4.73,Kerry Moore,book,0,1,0,4,1,1,Exp4_P1023,0
7312,full,2A,6.73,Mary Brown,politics,0,1,0,3,2,2,Exp4_P1023,0
7313,full,2A,1.21,Matthew Turner,album,1,0,0,4,1,1,Exp4_P1023,0
7314,full,2A,3.61,Stevie Cooper,science,1,0,0,2,1,1,Exp4_P1023,0
7315,full,2A,4.22,Taylor Smith,sports,0,1,0,4,1,2,Exp4_P1023,0
7316,full,2B,5.22,Blair Young,animals,0,1,0,2,2,3,Exp4_P927,0
7317,full,2B,1.24,Brian Wright,science,1,0,0,3,2,1,Exp4_P927,0
7318,full,2B,5.86,Elisha Bell,book,0,1,0,3,3,4,Exp4_P927,0
7319,full,2B,3.75,Quinn Brooks,politics,1,0,0,2,3,4,Exp4_P927,0
7320,full,2B,6.78,Rebecca King,album,0,1,0,3,3,5,Exp4_P927,0
7321,full,2B,4.34,Riley Campbell,sports,1,0,0,4,2,4,Exp4_P927,0
7322,full,2B,2.41,Tommie Hill,meals,1,0,0,2,3,1,Exp4_P927,0
7323,full,1B,5.22,Blair Campbell,politics,1,0,0,2,2,3,Exp4_P985,1
7324,full,1B,1.24,Brian Walker,sports,1,0,0,2,2,4,Exp4_P985,1
7325,full,1B,5.86,Elisha Collins,album,0,1,0,2,3,2,Exp4_P985,1
7326,full,1B,3.75,Quinn Young,book,1,0,0,3,3,4,Exp4_P985,1
7327,full,1B,6.78,Rebecca Bell,animals,0,1,0,3,2,3,Exp4_P985,1
7328,full,1B,4.34,Riley Hill,meals,1,0,0,3,4,3,Exp4_P985,1
7329,full,1B,2.41,Tommie Brown,science,1,0,0,3,3,3,Exp4_P985,1
7330,full,2A,2.12,Chris Collins,meals,1,0,0,1,1,1,Exp4_P1108,0
7331,full,2A,5.59,Jodie Ward,animals,0,1,0,2,2,2,Exp4_P1108,0
7332,full,2A,4.73,Kerry Moore,book,0,1,0,3,4,5,Exp4_P1108,0
7333,full,2A,6.73,Mary Brown,politics,1,0,0,3,3,3,Exp4_P1108,0
7334,full,2A,1.21,Matthew Turner,album,1,0,0,4,3,5,Exp4_P1108,0
7335,full,2A,3.61,Stevie Cooper,science,1,0,0,3,2,3,Exp4_P1108,0
7336,full,2A,4.22,Taylor Smith,sports,1,0,0,3,2,3,Exp4_P1108,0
7337,full,3A,2.12,Chris Young,politics,1,0,0,2,2,1,Exp4_P1177,0
7338,full,3A,5.59,Jodie Cooper,sports,0,1,0,2,1,1,Exp4_P1177,0
7339,full,3A,4.73,Kerry Bell,animals,0,1,0,1,1,2,Exp4_P1177,0
7340,full,3A,6.73,Mary Collins,album,0,1,0,1,1,3,Exp4_P1177,0
7341,full,3A,1.21,Matthew Brown,science,1,0,0,1,1,1,Exp4_P1177,0
7342,full,3A,3.61,Stevie Ward,meals,1,0,0,1,2,1,Exp4_P1177,0
7343,full,3A,4.22,Taylor Miller,book,0,1,0,2,2,4,Exp4_P1177,0
7344,full,1A,2.12,Chris Miller,science,1,0,0,2,1,1,Exp4_P1115,1
7345,full,1A,5.59,Jodie Parker,book,0,1,0,1,1,3,Exp4_P1115,1
7346,full,1A,4.73,Kerry Baker,album,1,0,0,1,1,2,Exp4_P1115,1
7347,full,1A,6.73,Mary Cooper,sports,0,1,0,1,1,2,Exp4_P1115,1
7348,full,1A,1.21,Matthew Smith,animals,1,0,0,1,1,1,Exp4_P1115,1
7349,full,1A,3.61,Stevie White,politics,1,0,0,1,1,1,Exp4_P1115,1
7350,full,1A,4.22,Taylor Wright,meals,0,1,0,1,3,1,Exp4_P1115,1
7351,full,1A,2.12,Chris Miller,science,1,0,0,5,3,3,Exp4_P982,1
7352,full,1A,5.59,Jodie Parker,book,0,1,0,4,3,3,Exp4_P982,1
7353,full,1A,4.73,Kerry Baker,album,1,0,0,3,3,3,Exp4_P982,1
7354,full,1A,6.73,Mary Cooper,sports,0,1,0,2,2,2,Exp4_P982,1
7355,full,1A,1.21,Matthew Smith,animals,0,1,0,3,3,3,Exp4_P982,1
7356,full,1A,3.61,Stevie White,politics,1,0,0,3,3,3,Exp4_P982,1
7357,full,1A,4.22,Taylor Wright,meals,0,1,0,4,4,4,Exp4_P982,1
7358,full,1A,2.12,Chris Miller,science,1,0,0,2,1,4,Exp4_P1032,NA
7359,full,1A,5.59,Jodie Parker,book,0,1,0,2,1,4,Exp4_P1032,NA
7360,full,1A,4.73,Kerry Baker,album,0,1,0,1,1,3,Exp4_P1032,NA
7361,full,1A,6.73,Mary Cooper,sports,0,1,0,2,2,5,Exp4_P1032,NA
7362,full,1A,1.21,Matthew Smith,animals,1,0,0,1,2,4,Exp4_P1032,NA
7363,full,1A,3.61,Stevie White,politics,1,0,0,2,3,3,Exp4_P1032,NA
7364,full,1A,4.22,Taylor Wright,meals,0,1,0,1,2,3,Exp4_P1032,NA
7365,full,2B,5.22,Blair Young,animals,0,1,0,2,2,2,Exp4_P1188,0
7366,full,2B,1.24,Brian Wright,science,1,0,0,2,2,1,Exp4_P1188,0
7367,full,2B,5.86,Elisha Bell,book,0,1,0,3,1,2,Exp4_P1188,0
7368,full,2B,3.75,Quinn Brooks,politics,1,0,0,2,2,2,Exp4_P1188,0
7369,full,2B,6.78,Rebecca King,album,0,1,0,2,1,2,Exp4_P1188,0
7370,full,2B,4.34,Riley Campbell,sports,0,1,0,3,1,3,Exp4_P1188,0
7371,full,2B,2.41,Tommie Hill,meals,1,0,0,2,3,2,Exp4_P1188,0
7372,full,3C,6.24,Ashley Green,album,1,0,0,2,2,2,Exp4_P928,1
7373,full,3C,2.61,Emerson Baker,animals,0,1,0,3,3,3,Exp4_P928,1
7374,full,3C,6.82,Emily Brooks,politics,1,0,0,3,3,3,Exp4_P928,1
7375,full,3C,5.34,Jackie Walker,book,0,1,0,4,3,4,Exp4_P928,1
7376,full,3C,1.28,James White,sports,1,0,0,3,1,3,Exp4_P928,1
7377,full,3C,4.39,Jessie Turner,science,1,0,0,3,2,2,Exp4_P928,1
7378,full,3C,3.87,Reese Campbell,meals,0,1,0,3,3,3,Exp4_P928,1
7379,full,1A,2.12,Chris Miller,science,1,0,0,3,2,2,Exp4_P968,0
7380,full,1A,5.59,Jodie Parker,book,0,1,0,2,3,3,Exp4_P968,0
7381,full,1A,4.73,Kerry Baker,album,0,1,0,1,1,3,Exp4_P968,0
7382,full,1A,6.73,Mary Cooper,sports,0,1,0,4,3,4,Exp4_P968,0
7383,full,1A,1.21,Matthew Smith,animals,1,0,0,2,2,2,Exp4_P968,0
7384,full,1A,3.61,Stevie White,politics,1,0,0,1,2,1,Exp4_P968,0
7385,full,1A,4.22,Taylor Wright,meals,0,1,0,1,2,2,Exp4_P968,0
7386,full,1C,6.24,Ashley Cook,book,0,1,0,3,2,3,Exp4_P1157,0
7387,full,1C,2.61,Emerson Moore,meals,1,0,0,2,5,3,Exp4_P1157,0
7388,full,1C,6.82,Emily Ward,album,0,1,0,3,1,2,Exp4_P1157,0
7389,full,1C,5.34,Jackie Turner,animals,0,1,0,2,3,3,Exp4_P1157,0
7390,full,1C,1.28,James Green,science,1,0,0,4,3,4,Exp4_P1157,0
7391,full,1C,4.39,Jessie Brooks,sports,1,0,0,3,2,4,Exp4_P1157,0
7392,full,1C,3.87,Reese King,politics,0,1,0,3,3,3,Exp4_P1157,0
7393,full,1A,2.12,Chris Miller,science,1,0,0,4,5,4,Exp4_P1054,0
7394,full,1A,5.59,Jodie Parker,book,0,1,0,4,6,4,Exp4_P1054,0
7395,full,1A,4.73,Kerry Baker,album,0,1,0,4,5,4,Exp4_P1054,0
7396,full,1A,6.73,Mary Cooper,sports,0,1,0,4,4,4,Exp4_P1054,0
7397,full,1A,1.21,Matthew Smith,animals,1,0,0,4,5,4,Exp4_P1054,0
7398,full,1A,3.61,Stevie White,politics,1,0,0,4,4,4,Exp4_P1054,0
7399,full,1A,4.22,Taylor Wright,meals,0,1,0,5,5,4,Exp4_P1054,0
7400,full,2A,2.12,Chris Collins,meals,1,0,0,1,1,1,Exp4_P1109,0
7401,full,2A,5.59,Jodie Ward,animals,0,1,0,1,1,1,Exp4_P1109,0
7402,full,2A,4.73,Kerry Moore,book,0,1,0,1,2,4,Exp4_P1109,0
7403,full,2A,6.73,Mary Brown,politics,0,1,0,1,2,2,Exp4_P1109,0
7404,full,2A,1.21,Matthew Turner,album,0,1,0,1,1,3,Exp4_P1109,0
7405,full,2A,3.61,Stevie Cooper,science,1,0,0,3,1,1,Exp4_P1109,0
7406,full,2A,4.22,Taylor Smith,sports,1,0,0,2,1,3,Exp4_P1109,0
7407,full,2B,5.22,Blair Young,animals,1,0,0,1,2,1,Exp4_P1083,0
7408,full,2B,1.24,Brian Wright,science,1,0,0,2,1,1,Exp4_P1083,0
7409,full,2B,5.86,Elisha Bell,book,0,1,0,1,2,4,Exp4_P1083,0
7410,full,2B,3.75,Quinn Brooks,politics,1,0,0,2,2,3,Exp4_P1083,0
7411,full,2B,6.78,Rebecca King,album,0,1,0,2,2,5,Exp4_P1083,0
7412,full,2B,4.34,Riley Campbell,sports,1,0,0,1,2,4,Exp4_P1083,0
7413,full,2B,2.41,Tommie Hill,meals,1,0,0,1,2,1,Exp4_P1083,0
7414,full,3C,6.24,Ashley Green,album,0,1,0,3,1,2,Exp4_P1036,1
7415,full,3C,2.61,Emerson Baker,animals,0,1,0,1,3,1,Exp4_P1036,1
7416,full,3C,6.82,Emily Brooks,politics,0,1,0,2,2,2,Exp4_P1036,1
7417,full,3C,5.34,Jackie Walker,book,0,1,0,2,2,3,Exp4_P1036,1
7418,full,3C,1.28,James White,sports,1,0,0,2,1,2,Exp4_P1036,1
7419,full,3C,4.39,Jessie Turner,science,0,1,0,1,3,3,Exp4_P1036,1
7420,full,3C,3.87,Reese Campbell,meals,0,1,0,1,4,2,Exp4_P1036,1
7421,full,1C,6.24,Ashley Cook,book,0,1,0,2,4,5,Exp4_P1193,1
7422,full,1C,2.61,Emerson Moore,meals,0,1,0,1,3,2,Exp4_P1193,1
7423,full,1C,6.82,Emily Ward,album,0,1,0,4,2,5,Exp4_P1193,1
7424,full,1C,5.34,Jackie Turner,animals,0,1,0,3,4,3,Exp4_P1193,1
7425,full,1C,1.28,James Green,science,1,0,0,4,3,4,Exp4_P1193,1
7426,full,1C,4.39,Jessie Brooks,sports,1,0,0,4,1,5,Exp4_P1193,1
7427,full,1C,3.87,Reese King,politics,1,0,0,3,5,4,Exp4_P1193,1
7428,full,1B,5.22,Blair Campbell,politics,0,0,1,2,2,2,Exp4_P1079,0
7429,full,1B,1.24,Brian Walker,sports,1,0,0,2,1,3,Exp4_P1079,0
7430,full,1B,5.86,Elisha Collins,album,0,1,0,2,2,3,Exp4_P1079,0
7431,full,1B,3.75,Quinn Young,book,1,0,0,2,5,5,Exp4_P1079,0
7432,full,1B,6.78,Rebecca Bell,animals,0,1,0,1,5,2,Exp4_P1079,0
7433,full,1B,4.34,Riley Hill,meals,0,0,1,2,3,1,Exp4_P1079,0
7434,full,1B,2.41,Tommie Brown,science,1,0,0,3,5,5,Exp4_P1079,0
7435,full,2C,6.24,Ashley Walker,science,0,1,0,2,3,2,Exp4_P990,1
7436,full,2C,2.61,Emerson Green,sports,1,0,0,2,3,3,Exp4_P990,1
7437,full,2C,6.82,Emily Baker,animals,0,1,0,2,3,3,Exp4_P990,1
7438,full,2C,5.34,Jackie White,meals,1,0,0,1,4,2,Exp4_P990,1
7439,full,2C,1.28,James Miller,politics,1,0,0,2,3,3,Exp4_P990,1
7440,full,2C,4.39,Jessie Cook,book,0,1,0,2,3,3,Exp4_P990,1
7441,full,2C,3.87,Reese Parker,album,0,1,0,3,3,3,Exp4_P990,1
7442,full,1C,6.24,Ashley Cook,book,0,1,0,3,1,1,Exp4_P1104,NA
7443,full,1C,2.61,Emerson Moore,meals,1,0,0,1,4,3,Exp4_P1104,NA
7444,full,1C,6.82,Emily Ward,album,0,1,0,3,5,4,Exp4_P1104,NA
7445,full,1C,5.34,Jackie Turner,animals,1,0,0,3,3,4,Exp4_P1104,NA
7446,full,1C,1.28,James Green,science,1,0,0,2,2,3,Exp4_P1104,NA
7447,full,1C,4.39,Jessie Brooks,sports,1,0,0,3,1,1,Exp4_P1104,NA
7448,full,1C,3.87,Reese King,politics,1,0,0,4,4,4,Exp4_P1104,NA
7449,full,3A,2.12,Chris Young,politics,1,0,0,2,4,2,Exp4_P1164,1
7450,full,3A,5.59,Jodie Cooper,sports,0,1,0,2,2,3,Exp4_P1164,1
7451,full,3A,4.73,Kerry Bell,animals,1,0,0,1,2,3,Exp4_P1164,1
7452,full,3A,6.73,Mary Collins,album,0,1,0,2,2,3,Exp4_P1164,1
7453,full,3A,1.21,Matthew Brown,science,0,1,0,2,1,2,Exp4_P1164,1
7454,full,3A,3.61,Stevie Ward,meals,1,0,0,2,2,2,Exp4_P1164,1
7455,full,3A,4.22,Taylor Miller,book,1,0,0,2,1,2,Exp4_P1164,1
7456,full,1A,2.12,Chris Miller,science,1,0,0,2,2,2,Exp4_P1072,1
7457,full,1A,5.59,Jodie Parker,book,0,1,0,2,2,3,Exp4_P1072,1
7458,full,1A,4.73,Kerry Baker,album,0,1,0,3,2,2,Exp4_P1072,1
7459,full,1A,6.73,Mary Cooper,sports,0,1,0,2,2,2,Exp4_P1072,1
7460,full,1A,1.21,Matthew Smith,animals,1,0,0,2,2,2,Exp4_P1072,1
7461,full,1A,3.61,Stevie White,politics,1,0,0,4,4,5,Exp4_P1072,1
7462,full,1A,4.22,Taylor Wright,meals,0,1,0,2,3,3,Exp4_P1072,1
7463,full,1C,6.24,Ashley Cook,book,0,1,0,2,2,5,Exp4_P859,0
7464,full,1C,2.61,Emerson Moore,meals,1,0,0,2,3,3,Exp4_P859,0
7465,full,1C,6.82,Emily Ward,album,0,1,0,4,2,6,Exp4_P859,0
7466,full,1C,5.34,Jackie Turner,animals,0,1,0,1,3,3,Exp4_P859,0
7467,full,1C,1.28,James Green,science,1,0,0,2,2,3,Exp4_P859,0
7468,full,1C,4.39,Jessie Brooks,sports,1,0,0,4,3,6,Exp4_P859,0
7469,full,1C,3.87,Reese King,politics,0,1,0,3,3,4,Exp4_P859,0
7470,full,3B,5.22,Blair Hill,book,0,1,0,5,5,3,Exp4_P866,0
7471,full,3B,1.24,Brian King,animals,0,1,0,3,5,4,Exp4_P866,0
7472,full,3B,5.86,Elisha Moore,politics,1,0,0,3,5,5,Exp4_P866,0
7473,full,3B,3.75,Quinn Parker,sports,1,0,0,5,4,4,Exp4_P866,0
7474,full,3B,6.78,Rebecca Wright,meals,0,1,0,5,3,5,Exp4_P866,0
7475,full,3B,4.34,Riley Cook,science,1,0,0,4,5,4,Exp4_P866,0
7476,full,3B,2.41,Tommie Smith,album,0,1,0,4,6,6,Exp4_P866,0
7477,full,2B,5.22,Blair Young,animals,1,0,0,5,2,2,Exp4_P1146,1
7478,full,2B,1.24,Brian Wright,science,1,0,0,2,2,2,Exp4_P1146,1
7479,full,2B,5.86,Elisha Bell,book,1,0,0,1,2,2,Exp4_P1146,1
7480,full,2B,3.75,Quinn Brooks,politics,1,0,0,5,2,1,Exp4_P1146,1
7481,full,2B,6.78,Rebecca King,album,1,0,0,1,1,2,Exp4_P1146,1
7482,full,2B,4.34,Riley Campbell,sports,0,1,0,2,3,1,Exp4_P1146,1
7483,full,2B,2.41,Tommie Hill,meals,1,0,0,2,6,2,Exp4_P1146,1
7484,full,3A,2.12,Chris Young,politics,0,1,0,1,2,2,Exp4_P1106,0
7485,full,3A,5.59,Jodie Cooper,sports,1,0,0,3,1,2,Exp4_P1106,0
7486,full,3A,4.73,Kerry Bell,animals,0,1,0,2,2,1,Exp4_P1106,0
7487,full,3A,6.73,Mary Collins,album,0,1,0,1,2,3,Exp4_P1106,0
7488,full,3A,1.21,Matthew Brown,science,1,0,0,3,3,3,Exp4_P1106,0
7489,full,3A,3.61,Stevie Ward,meals,1,0,0,2,2,1,Exp4_P1106,0
7490,full,3A,4.22,Taylor Miller,book,1,0,0,3,3,3,Exp4_P1106,0
7491,full,3B,5.22,Blair Hill,book,1,0,0,5,5,4,Exp4_P1180,0
7492,full,3B,1.24,Brian King,animals,1,0,0,1,1,1,Exp4_P1180,0
7493,full,3B,5.86,Elisha Moore,politics,0,1,0,4,4,4,Exp4_P1180,0
7494,full,3B,3.75,Quinn Parker,sports,1,0,0,3,2,4,Exp4_P1180,0
7495,full,3B,6.78,Rebecca Wright,meals,0,1,0,1,1,1,Exp4_P1180,0
7496,full,3B,4.34,Riley Cook,science,1,0,0,1,1,1,Exp4_P1180,0
7497,full,3B,2.41,Tommie Smith,album,0,1,0,4,4,4,Exp4_P1180,0
7498,full,3C,6.24,Ashley Green,album,0,1,0,1,2,2,Exp4_P1057,0
7499,full,3C,2.61,Emerson Baker,animals,0,1,0,1,3,3,Exp4_P1057,0
7500,full,3C,6.82,Emily Brooks,politics,0,1,0,3,4,4,Exp4_P1057,0
7501,full,3C,5.34,Jackie Walker,book,0,1,0,3,2,4,Exp4_P1057,0
7502,full,3C,1.28,James White,sports,0,1,0,3,1,4,Exp4_P1057,0
7503,full,3C,4.39,Jessie Turner,science,1,0,0,4,3,2,Exp4_P1057,0
7504,full,3C,3.87,Reese Campbell,meals,0,1,0,2,4,2,Exp4_P1057,0
7505,full,2C,6.24,Ashley Walker,science,0,1,0,2,2,3,Exp4_P1061,NA
7506,full,2C,2.61,Emerson Green,sports,0,1,0,2,1,2,Exp4_P1061,NA
7507,full,2C,6.82,Emily Baker,animals,0,1,0,3,3,2,Exp4_P1061,NA
7508,full,2C,5.34,Jackie White,meals,0,1,0,2,3,3,Exp4_P1061,NA
7509,full,2C,1.28,James Miller,politics,1,0,0,3,3,3,Exp4_P1061,NA
7510,full,2C,4.39,Jessie Cook,book,0,1,0,4,4,4,Exp4_P1061,NA
7511,full,2C,3.87,Reese Parker,album,0,1,0,4,3,4,Exp4_P1061,NA
7512,full,2C,6.24,Ashley Walker,science,1,0,0,6,5,3,Exp4_P1185,0
7513,full,2C,2.61,Emerson Green,sports,1,0,0,2,3,3,Exp4_P1185,0
7514,full,2C,6.82,Emily Baker,animals,1,0,0,3,5,3,Exp4_P1185,0
7515,full,2C,5.34,Jackie White,meals,1,0,0,2,3,3,Exp4_P1185,0
7516,full,2C,1.28,James Miller,politics,1,0,0,2,3,3,Exp4_P1185,0
