"","Condition","List","GenderRating","NameShown","NameFirst","NameLast","Male","Female","Other","SubjID","SubjGenderMale"
"7251","full","2C",5.34,"Jackie White","Jackie","White",0,0,1,"Exp2_P1083",0
"7252","full","2C",1.28,"James Miller","James","Miller",0,0,1,"Exp2_P1083",0
"7253","full","1C",1.28,"James Green","James","Green",1,0,0,"Exp2_P1042",1
"7254","full","1C",2.61,"Emerson Moore","Emerson","Moore",1,0,0,"Exp2_P1042",1
"7255","full","1C",3.87,"Reese King","Reese","King",0,1,0,"Exp2_P1042",1
"7256","full","1C",4.39,"Jessie Brooks","Jessie","Brooks",1,0,0,"Exp2_P1042",1
"7257","full","1C",5.34,"Jackie Turner","Jackie","Turner",0,1,0,"Exp2_P1042",1
"7258","full","1C",6.24,"Ashley Cook","Ashley","Cook",0,1,0,"Exp2_P1042",1
"7259","full","1C",6.82,"Emily Ward","Emily","Ward",0,1,0,"Exp2_P1042",1
"7260","full","2A",5.59,"Jodie Ward","Jodie","Ward",0,1,0,"Exp2_P1171",1
"7261","full","2A",4.22,"Taylor Smith","Taylor","Smith",0,1,0,"Exp2_P1171",1
"7262","full","2A",2.12,"Chris Collins","Chris","Collins",1,0,0,"Exp2_P1171",1
"7263","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"Exp2_P1171",1
"7264","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"Exp2_P1171",1
"7265","full","2A",4.73,"Kerry Moore","Kerry","Moore",0,1,0,"Exp2_P1171",1
"7266","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"Exp2_P1171",1
"7267","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P911",1
"7268","full","3A",4.22,"Taylor Miller","Taylor","Miller",1,0,0,"Exp2_P911",1
"7269","full","3A",3.61,"Stevie Ward","Stevie","Ward",1,0,0,"Exp2_P911",1
"7270","full","3A",4.22,"Taylor Moore","Taylor","Miller",1,0,0,"Exp2_P911",1
"7271","full","3A",1.21,"Matthew Brown","Matthew","Brown",1,0,0,"Exp2_P911",1
"7272","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P911",1
"7273","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,1,0,"Exp2_P911",1
"7274","full","1A",1.21,"Matthew Smith","Matthew","Smith",1,0,0,"Exp2_P902",NA
"7275","full","1A",2.12,"Chris Miller","Chris","Miller",1,0,0,"Exp2_P902",NA
"7276","full","1A",3.61,"Stevie White","Stevie","White",1,0,0,"Exp2_P902",NA
"7277","full","1A",4.22,"Taylor Wright","Taylor","Wright",1,0,0,"Exp2_P902",NA
"7278","full","1A",4.73,"Kerry Baker","Kerry","Baker",1,0,0,"Exp2_P902",NA
"7279","full","1A",5.59,"Jodie Parker","Jodie","Parker",0,1,0,"Exp2_P902",NA
"7280","full","1A",6.73,"Mary Cooper","Mary","Cooper",1,0,0,"Exp2_P902",NA
"7281","full","3B",5.86,"Elisha Moore","Elisha","Moore",0,1,0,"Exp2_P994",0
"7282","full","3B",4.34,"Riley Cook","Riley","Cook",1,0,0,"Exp2_P994",0
"7283","full","3B",2.41,"Tommie Smith","Tommie","Smith",1,0,0,"Exp2_P994",0
"7284","full","3B",3.75,"Quinn Parker","Quinn","Parker",1,0,0,"Exp2_P994",0
"7285","full","3B",1.24,"Brian King","Brian","King",1,0,0,"Exp2_P994",0
"7286","full","3B",6.78,"Rebecca Wright","Rebecca","Wright",0,1,0,"Exp2_P994",0
"7287","full","3B",5.22,"Blair Hill","Blair","Hill",1,0,0,"Exp2_P994",0
"7288","full","1C",1.28,"James Green","James","Green",0,1,0,"Exp2_P932",1
"7289","full","1C",2.61,"Emerson Moore","Emerson","Moore",0,1,0,"Exp2_P932",1
"7290","full","1C",3.87,"Reese King","Reese","King",0,1,0,"Exp2_P932",1
"7291","full","1C",4.39,"Jessie Brooks","Jessie","Brooks",0,1,0,"Exp2_P932",1
"7292","full","1C",5.34,"Jackie Turner","Jackie","Turner",1,0,0,"Exp2_P932",1
"7293","full","1C",6.24,"Ashley Cook","Ashley","Cook",1,0,0,"Exp2_P932",1
"7294","full","1C",6.82,"Emily Ward","Emily","Ward",1,0,0,"Exp2_P932",1
"7295","full","3B",5.86,"Elisha Moore","Elisha","Moore",0,1,0,"Exp2_P1048",NA
"7296","full","3B",4.34,"Riley Cook","Riley","Cook",1,0,0,"Exp2_P1048",NA
"7297","full","3B",2.41,"Tommie Smith","Tommie","Smith",1,0,0,"Exp2_P1048",NA
"7298","full","3B",3.75,"Quinn Parker","Quinn","Parker",1,0,0,"Exp2_P1048",NA
"7299","full","3B",1.24,"Brian King","Brian","King",1,0,0,"Exp2_P1048",NA
"7300","full","3B",6.78,"Rebecca Wright","Rebecca","Wright",0,1,0,"Exp2_P1048",NA
"7301","full","3B",5.22,"Blair Hill","Blair","Hill",1,0,0,"Exp2_P1048",NA
"7302","full","2A",5.59,"Jodie Ward","Jodie","Ward",1,0,0,"Exp2_P969",1
"7303","full","2A",4.22,"Taylor Smith","Taylor","Smith",0,1,0,"Exp2_P969",1
"7304","full","2A",2.12,"Chris Collins","Chris","Collins",1,0,0,"Exp2_P969",1
"7305","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"Exp2_P969",1
"7306","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"Exp2_P969",1
"7307","full","2A",4.73,"Kerry Moore","Kerry","Moore",1,0,0,"Exp2_P969",1
"7308","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"Exp2_P969",1
"7309","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,1,0,"Exp2_P1069",1
"7310","full","2B",4.34,"Riley Campbell","Riley","Campbell",0,1,0,"Exp2_P1069",1
"7311","full","2B",2.41,"Tommie Hill","Tommie","Hill",1,0,0,"Exp2_P1069",1
"7312","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P1069",1
"7313","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",1,0,0,"Exp2_P1069",1
"7314","full","2B",5.22,"Blair Young","Blair","Young",1,0,0,"Exp2_P1069",1
"7315","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P1069",1
"7316","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P1015",0
"7317","full","3A",4.22,"Taylor Miller","Taylor","Miller",0,1,0,"Exp2_P1015",0
"7318","full","3A",3.61,"Stevie Ward","Stevie","Ward",1,0,0,"Exp2_P1015",0
"7319","full","3A",4.22,"Taylor Moore","Taylor","Miller",1,0,0,"Exp2_P1015",0
"7320","full","3A",1.21,"Matthew Brown","Matthew","Brown",1,0,0,"Exp2_P1015",0
"7321","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P1015",0
"7322","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,1,0,"Exp2_P1015",0
"7323","full","2C",6.24,"Ashley Walker","Ashley","Walker",0,1,0,"Exp2_P913",1
"7324","full","2C",4.39,"Jessie Cook","Jessie","Cook",0,1,0,"Exp2_P913",1
"7325","full","2C",2.61,"Emerson Green","Emerson","Green",1,0,0,"Exp2_P913",1
"7326","full","2C",6.82,"Emily Baker","Emily","Baker",0,1,0,"Exp2_P913",1
"7327","full","2C",3.87,"Reese Parker","Reese","Parker",1,0,0,"Exp2_P913",1
"7328","full","2C",5.34,"Jackie White","Jackie","White",0,1,0,"Exp2_P913",1
"7329","full","2C",1.28,"James Miller","James","Miller",1,0,0,"Exp2_P913",1
"7330","full","3C",6.24,"Ashley Green","Ashley","Green",0,1,0,"Exp2_P1267",1
"7331","full","3C",4.39,"Jessie Turner","Jessie","Turner",0,1,0,"Exp2_P1267",1
"7332","full","3C",2.61,"Emerson Baker","Emerson","Baker",1,0,0,"Exp2_P1267",1
"7333","full","3C",3.87,"Reese Campbell","Reese","Campbell",0,0,1,"Exp2_P1267",1
"7334","full","3C",1.28,"James White","James","White",1,0,0,"Exp2_P1267",1
"7335","full","3C",6.82,"Emily Brooks","Emily","Brooks",0,1,0,"Exp2_P1267",1
"7336","full","3C",5.34,"Jackie Walker","Jackie","Walker",0,1,0,"Exp2_P1267",1
"7337","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,0,1,"Exp2_P1039",1
"7338","full","2B",4.34,"Riley Campbell","Riley","Campbell",0,0,1,"Exp2_P1039",1
"7339","full","2B",2.41,"Tommie Hill","Tommie","Hill",0,0,1,"Exp2_P1039",1
"7340","full","2B",6.78,"Rebecca King","Rebecca","King",0,0,1,"Exp2_P1039",1
"7341","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",0,0,1,"Exp2_P1039",1
"7342","full","2B",5.22,"Blair Young","Blair","Young",1,0,0,"Exp2_P1039",1
"7343","full","2B",1.24,"Brian Wright","Brian","Wright",0,0,1,"Exp2_P1039",1
"7344","full","1B",1.24,"Brian Walker","Brian","Walker",0,1,0,"Exp2_P923",1
"7345","full","1B",2.41,"Tommie Brown","Tommie","Brown",0,1,0,"Exp2_P923",1
"7346","full","1B",3.75,"Quinn Young","Quinn","Young",1,0,0,"Exp2_P923",1
"7347","full","1B",4.34,"Riley Hill","Riley","Hill",1,0,0,"Exp2_P923",1
"7348","full","1B",5.22,"Blair Campbell","Blair","Campbell",1,0,0,"Exp2_P923",1
"7349","full","1B",5.86,"Elisha Collins","Elisha","Collins",1,0,0,"Exp2_P923",1
"7350","full","1B",6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"Exp2_P923",1
"7351","full","2A",5.59,"Jodie Ward","Jodie","Ward",0,1,0,"Exp2_P1106",0
"7352","full","2A",4.22,"Taylor Smith","Taylor","Smith",0,1,0,"Exp2_P1106",0
"7353","full","2A",2.12,"Chris Collins","Chris","Collins",1,0,0,"Exp2_P1106",0
"7354","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"Exp2_P1106",0
"7355","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"Exp2_P1106",0
"7356","full","2A",4.73,"Kerry Moore","Kerry","Moore",0,1,0,"Exp2_P1106",0
"7357","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"Exp2_P1106",0
"7358","full","1C",1.28,"James Green","James","Green",1,0,0,"Exp2_P1057",1
"7359","full","1C",2.61,"Emerson Moore","Emerson","Moore",1,0,0,"Exp2_P1057",1
"7360","full","1C",3.87,"Reese King","Reese","King",1,0,0,"Exp2_P1057",1
"7361","full","1C",4.39,"Jessie Brooks","Jessie","Brooks",0,1,0,"Exp2_P1057",1
"7362","full","1C",5.34,"Jackie Turner","Jackie","Turner",0,1,0,"Exp2_P1057",1
"7363","full","1C",6.24,"Ashley Cook","Ashley","Cook",1,0,0,"Exp2_P1057",1
"7364","full","1C",6.82,"Emily Ward","Emily","Ward",0,1,0,"Exp2_P1057",1
"7365","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",1,0,0,"Exp2_P1073",1
"7366","full","3A",4.22,"Taylor Miller","Taylor","Miller",1,0,0,"Exp2_P1073",1
"7367","full","3A",3.61,"Stevie Ward","Stevie","Ward",1,0,0,"Exp2_P1073",1
"7368","full","3A",4.22,"Taylor Moore","Taylor","Miller",1,0,0,"Exp2_P1073",1
"7369","full","3A",1.21,"Matthew Brown","Matthew","Brown",1,0,0,"Exp2_P1073",1
"7370","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P1073",1
"7371","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,1,0,"Exp2_P1073",1
"7372","full","2C",6.24,"Ashley Walker","Ashley","Walker",0,1,0,"Exp2_P1164",1
"7373","full","2C",4.39,"Jessie Cook","Jessie","Cook",1,0,0,"Exp2_P1164",1
"7374","full","2C",2.61,"Emerson Green","Emerson","Green",1,0,0,"Exp2_P1164",1
"7375","full","2C",6.82,"Emily Baker","Emily","Baker",0,1,0,"Exp2_P1164",1
"7376","full","2C",3.87,"Reese Parker","Reese","Parker",1,0,0,"Exp2_P1164",1
"7377","full","2C",5.34,"Jackie White","Jackie","White",1,0,0,"Exp2_P1164",1
"7378","full","2C",1.28,"James Miller","James","Miller",1,0,0,"Exp2_P1164",1
"7379","full","3B",5.86,"Elisha Moore","Elisha","Moore",0,1,0,"Exp2_P1041",0
"7380","full","3B",4.34,"Riley Cook","Riley","Cook",1,0,0,"Exp2_P1041",0
"7381","full","3B",2.41,"Tommie Smith","Tommie","Smith",1,0,0,"Exp2_P1041",0
"7382","full","3B",3.75,"Quinn Parker","Quinn","Parker",1,0,0,"Exp2_P1041",0
"7383","full","3B",1.24,"Brian King","Brian","King",1,0,0,"Exp2_P1041",0
"7384","full","3B",6.78,"Rebecca Wright","Rebecca","Wright",0,1,0,"Exp2_P1041",0
"7385","full","3B",5.22,"Blair Hill","Blair","Hill",1,0,0,"Exp2_P1041",0
"7386","full","3C",6.24,"Ashley Green","Ashley","Green",0,1,0,"Exp2_P1290",1
"7387","full","3C",4.39,"Jessie Turner","Jessie","Turner",1,0,0,"Exp2_P1290",1
"7388","full","3C",2.61,"Emerson Baker","Emerson","Baker",1,0,0,"Exp2_P1290",1
"7389","full","3C",3.87,"Reese Campbell","Reese","Campbell",1,0,0,"Exp2_P1290",1
"7390","full","3C",1.28,"James White","James","White",1,0,0,"Exp2_P1290",1
"7391","full","3C",6.82,"Emily Brooks","Emily","Brooks",0,1,0,"Exp2_P1290",1
"7392","full","3C",5.34,"Jackie Walker","Jackie","Walker",0,1,0,"Exp2_P1290",1
"7393","full","1A",1.21,"Matthew Smith","Matthew","Smith",1,0,0,"Exp2_P1129",1
"7394","full","1A",2.12,"Chris Miller","Chris","Miller",1,0,0,"Exp2_P1129",1
"7395","full","1A",3.61,"Stevie White","Stevie","White",1,0,0,"Exp2_P1129",1
"7396","full","1A",4.22,"Taylor Wright","Taylor","Wright",1,0,0,"Exp2_P1129",1
"7397","full","1A",4.73,"Kerry Baker","Kerry","Baker",0,1,0,"Exp2_P1129",1
"7398","full","1A",5.59,"Jodie Parker","Jodie","Parker",0,1,0,"Exp2_P1129",1
"7399","full","1A",6.73,"Mary Cooper","Mary","Cooper",0,1,0,"Exp2_P1129",1
"7400","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,1,0,"Exp2_P1343",1
"7401","full","2B",4.34,"Riley Campbell","Riley","Campbell",1,0,0,"Exp2_P1343",1
"7402","full","2B",2.41,"Tommie Hill","Tommie","Hill",0,1,0,"Exp2_P1343",1
"7403","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P1343",1
"7404","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",1,0,0,"Exp2_P1343",1
"7405","full","2B",5.22,"Blair Young","Blair","Young",0,1,0,"Exp2_P1343",1
"7406","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P1343",1
"7407","full","1A",1.21,"Matthew Smith","Matthew","Smith",1,0,0,"Exp2_P1269",1
"7408","full","1A",2.12,"Chris Miller","Chris","Miller",1,0,0,"Exp2_P1269",1
"7409","full","1A",3.61,"Stevie White","Stevie","White",1,0,0,"Exp2_P1269",1
"7410","full","1A",4.22,"Taylor Wright","Taylor","Wright",0,1,0,"Exp2_P1269",1
"7411","full","1A",4.73,"Kerry Baker","Kerry","Baker",0,1,0,"Exp2_P1269",1
"7412","full","1A",5.59,"Jodie Parker","Jodie","Parker",0,1,0,"Exp2_P1269",1
"7413","full","1A",6.73,"Mary Cooper","Mary","Cooper",1,0,0,"Exp2_P1269",1
"7414","full","2A",5.59,"Jodie Ward","Jodie","Ward",0,1,0,"Exp2_P1033",NA
"7415","full","2A",4.22,"Taylor Smith","Taylor","Smith",1,0,0,"Exp2_P1033",NA
"7416","full","2A",2.12,"Chris Collins","Chris","Collins",1,0,0,"Exp2_P1033",NA
"7417","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"Exp2_P1033",NA
"7418","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"Exp2_P1033",NA
"7419","full","2A",4.73,"Kerry Moore","Kerry","Moore",1,0,0,"Exp2_P1033",NA
"7420","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"Exp2_P1033",NA
"7421","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P1247",0
"7422","full","3A",4.22,"Taylor Miller","Taylor","Miller",0,1,0,"Exp2_P1247",0
"7423","full","3A",3.61,"Stevie Ward","Stevie","Ward",1,0,0,"Exp2_P1247",0
"7424","full","3A",4.22,"Taylor Moore","Taylor","Miller",1,0,0,"Exp2_P1247",0
"7425","full","3A",1.21,"Matthew Brown","Matthew","Brown",1,0,0,"Exp2_P1247",0
"7426","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P1247",0
"7427","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,1,0,"Exp2_P1247",0
"7428","full","2C",6.24,"Ashley Walker","Ashley","Walker",0,1,0,"Exp2_P1032",0
"7429","full","2C",4.39,"Jessie Cook","Jessie","Cook",1,0,0,"Exp2_P1032",0
"7430","full","2C",2.61,"Emerson Green","Emerson","Green",1,0,0,"Exp2_P1032",0
"7431","full","2C",6.82,"Emily Baker","Emily","Baker",0,1,0,"Exp2_P1032",0
"7432","full","2C",3.87,"Reese Parker","Reese","Parker",1,0,0,"Exp2_P1032",0
"7433","full","2C",5.34,"Jackie White","Jackie","White",1,0,0,"Exp2_P1032",0
"7434","full","2C",1.28,"James Miller","James","Miller",1,0,0,"Exp2_P1032",0
"7435","full","1B",1.24,"Brian Walker","Brian","Walker",1,0,0,"Exp2_P1034",0
"7436","full","1B",2.41,"Tommie Brown","Tommie","Brown",1,0,0,"Exp2_P1034",0
"7437","full","1B",3.75,"Quinn Young","Quinn","Young",1,0,0,"Exp2_P1034",0
"7438","full","1B",4.34,"Riley Hill","Riley","Hill",1,0,0,"Exp2_P1034",0
"7439","full","1B",5.22,"Blair Campbell","Blair","Campbell",1,0,0,"Exp2_P1034",0
"7440","full","1B",5.86,"Elisha Collins","Elisha","Collins",0,1,0,"Exp2_P1034",0
"7441","full","1B",6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"Exp2_P1034",0
"7442","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,1,0,"Exp2_P1167",0
"7443","full","2B",4.34,"Riley Campbell","Riley","Campbell",1,0,0,"Exp2_P1167",0
"7444","full","2B",2.41,"Tommie Hill","Tommie","Hill",1,0,0,"Exp2_P1167",0
"7445","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P1167",0
"7446","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",1,0,0,"Exp2_P1167",0
"7447","full","2B",5.22,"Blair Young","Blair","Young",1,0,0,"Exp2_P1167",0
"7448","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P1167",0
"7449","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,0,1,"Exp2_P1337",1
"7450","full","3A",4.22,"Taylor Miller","Taylor","Miller",0,0,1,"Exp2_P1337",1
"7451","full","3A",3.61,"Stevie Ward","Stevie","Ward",0,0,1,"Exp2_P1337",1
"7452","full","3A",4.22,"Taylor Moore","Taylor","Miller",0,0,1,"Exp2_P1337",1
"7453","full","3A",1.21,"Matthew Brown","Matthew","Brown",0,0,1,"Exp2_P1337",1
"7454","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,0,1,"Exp2_P1337",1
"7455","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,0,1,"Exp2_P1337",1
"7456","full","2A",5.59,"Jodie Ward","Jodie","Ward",0,1,0,"Exp2_P1255",0
"7457","full","2A",4.22,"Taylor Smith","Taylor","Smith",0,1,0,"Exp2_P1255",0
"7458","full","2A",2.12,"Chris Collins","Chris","Collins",0,0,1,"Exp2_P1255",0
"7459","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"Exp2_P1255",0
"7460","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",0,1,0,"Exp2_P1255",0
"7461","full","2A",4.73,"Kerry Moore","Kerry","Moore",0,1,0,"Exp2_P1255",0
"7462","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"Exp2_P1255",0
"7463","full","3C",6.24,"Ashley Green","Ashley","Green",0,1,0,"Exp2_P1289",1
"7464","full","3C",4.39,"Jessie Turner","Jessie","Turner",1,0,0,"Exp2_P1289",1
"7465","full","3C",2.61,"Emerson Baker","Emerson","Baker",1,0,0,"Exp2_P1289",1
"7466","full","3C",3.87,"Reese Campbell","Reese","Campbell",0,1,0,"Exp2_P1289",1
"7467","full","3C",1.28,"James White","James","White",1,0,0,"Exp2_P1289",1
"7468","full","3C",6.82,"Emily Brooks","Emily","Brooks",0,1,0,"Exp2_P1289",1
"7469","full","3C",5.34,"Jackie Walker","Jackie","Walker",0,1,0,"Exp2_P1289",1
"7470","full","2C",6.24,"Ashley Walker","Ashley","Walker",0,1,0,"Exp2_P1183",1
"7471","full","2C",4.39,"Jessie Cook","Jessie","Cook",0,1,0,"Exp2_P1183",1
"7472","full","2C",2.61,"Emerson Green","Emerson","Green",1,0,0,"Exp2_P1183",1
"7473","full","2C",6.82,"Emily Baker","Emily","Baker",1,0,0,"Exp2_P1183",1
"7474","full","2C",3.87,"Reese Parker","Reese","Parker",1,0,0,"Exp2_P1183",1
"7475","full","2C",5.34,"Jackie White","Jackie","White",0,1,0,"Exp2_P1183",1
"7476","full","2C",1.28,"James Miller","James","Miller",1,0,0,"Exp2_P1183",1
"7477","full","3B",5.86,"Elisha Moore","Elisha","Moore",0,1,0,"Exp2_P1149",1
"7478","full","3B",4.34,"Riley Cook","Riley","Cook",0,1,0,"Exp2_P1149",1
"7479","full","3B",2.41,"Tommie Smith","Tommie","Smith",1,0,0,"Exp2_P1149",1
"7480","full","3B",3.75,"Quinn Parker","Quinn","Parker",1,0,0,"Exp2_P1149",1
"7481","full","3B",1.24,"Brian King","Brian","King",1,0,0,"Exp2_P1149",1
"7482","full","3B",6.78,"Rebecca Wright","Rebecca","Wright",0,1,0,"Exp2_P1149",1
"7483","full","3B",5.22,"Blair Hill","Blair","Hill",0,1,0,"Exp2_P1149",1
"7484","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,1,0,"Exp2_P1273",0
"7485","full","2B",4.34,"Riley Campbell","Riley","Campbell",1,0,0,"Exp2_P1273",0
"7486","full","2B",2.41,"Tommie Hill","Tommie","Hill",1,0,0,"Exp2_P1273",0
"7487","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P1273",0
"7488","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",0,1,0,"Exp2_P1273",0
"7489","full","2B",5.22,"Blair Young","Blair","Young",0,1,0,"Exp2_P1273",0
"7490","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P1273",0
"7491","full","1A",1.21,"Matthew Smith","Matthew","Smith",1,0,0,"Exp2_P1244",1
"7492","full","1A",2.12,"Chris Miller","Chris","Miller",1,0,0,"Exp2_P1244",1
"7493","full","1A",3.61,"Stevie White","Stevie","White",1,0,0,"Exp2_P1244",1
"7494","full","1A",4.22,"Taylor Wright","Taylor","Wright",1,0,0,"Exp2_P1244",1
"7495","full","1A",4.73,"Kerry Baker","Kerry","Baker",1,0,0,"Exp2_P1244",1
"7496","full","1A",5.59,"Jodie Parker","Jodie","Parker",1,0,0,"Exp2_P1244",1
"7497","full","1A",6.73,"Mary Cooper","Mary","Cooper",1,0,0,"Exp2_P1244",1
"7498","full","3B",5.86,"Elisha Moore","Elisha","Moore",0,1,0,"Exp2_P1088",1
"7499","full","3B",4.34,"Riley Cook","Riley","Cook",0,1,0,"Exp2_P1088",1
"7500","full","3B",2.41,"Tommie Smith","Tommie","Smith",1,0,0,"Exp2_P1088",1
"7501","full","3B",3.75,"Quinn Parker","Quinn","Parker",1,0,0,"Exp2_P1088",1
"7502","full","3B",1.24,"Brian King","Brian","King",1,0,0,"Exp2_P1088",1
"7503","full","3B",6.78,"Rebecca Wright","Rebecca","Wright",0,1,0,"Exp2_P1088",1
"7504","full","3B",5.22,"Blair Hill","Blair","Hill",0,1,0,"Exp2_P1088",1
"7505","full","2A",5.59,"Jodie Ward","Jodie","Ward",0,1,0,"Exp2_P1325",1
"7506","full","2A",4.22,"Taylor Smith","Taylor","Smith",0,1,0,"Exp2_P1325",1
"7507","full","2A",2.12,"Chris Collins","Chris","Collins",0,1,0,"Exp2_P1325",1
"7508","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"Exp2_P1325",1
"7509","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"Exp2_P1325",1
"7510","full","2A",4.73,"Kerry Moore","Kerry","Moore",0,1,0,"Exp2_P1325",1
"7511","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"Exp2_P1325",1
"7512","full","2B",5.86,"Elisha Bell","Elisha","Bell",1,0,0,"Exp2_P990",1
"7513","full","2B",4.34,"Riley Campbell","Riley","Campbell",1,0,0,"Exp2_P990",1
"7514","full","2B",2.41,"Tommie Hill","Tommie","Hill",1,0,0,"Exp2_P990",1
"7515","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P990",1
"7516","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",0,1,0,"Exp2_P990",1
"7517","full","2B",5.22,"Blair Young","Blair","Young",1,0,0,"Exp2_P990",1
"7518","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P990",1
"7519","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,1,0,"Exp2_P1093",0
"7520","full","2B",4.34,"Riley Campbell","Riley","Campbell",1,0,0,"Exp2_P1093",0
"7521","full","2B",2.41,"Tommie Hill","Tommie","Hill",0,1,0,"Exp2_P1093",0
"7522","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P1093",0
"7523","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",0,1,0,"Exp2_P1093",0
"7524","full","2B",5.22,"Blair Young","Blair","Young",0,1,0,"Exp2_P1093",0
"7525","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P1093",0
"7526","full","2A",5.59,"Jodie Ward","Jodie","Ward",0,1,0,"Exp2_P1315",1
"7527","full","2A",4.22,"Taylor Smith","Taylor","Smith",0,1,0,"Exp2_P1315",1
"7528","full","2A",2.12,"Chris Collins","Chris","Collins",1,0,0,"Exp2_P1315",1
"7529","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"Exp2_P1315",1
"7530","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"Exp2_P1315",1
"7531","full","2A",4.73,"Kerry Moore","Kerry","Moore",1,0,0,"Exp2_P1315",1
"7532","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"Exp2_P1315",1
"7533","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",1,0,0,"Exp2_P1027",0
"7534","full","3A",4.22,"Taylor Miller","Taylor","Miller",0,1,0,"Exp2_P1027",0
"7535","full","3A",3.61,"Stevie Ward","Stevie","Ward",1,0,0,"Exp2_P1027",0
"7536","full","3A",4.22,"Taylor Moore","Taylor","Miller",1,0,0,"Exp2_P1027",0
"7537","full","3A",1.21,"Matthew Brown","Matthew","Brown",1,0,0,"Exp2_P1027",0
"7538","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",1,0,0,"Exp2_P1027",0
"7539","full","3A",4.73,"Kerry Bell","Kerry","Bell",1,0,0,"Exp2_P1027",0
"7540","full","1C",1.28,"James Green","James","Green",1,0,0,"Exp2_P1108",1
